make,model,version,gear_type,fuel_type,power,kms,registration,price,is_prediction,rep_id,price_base,status,damages,diagnostico_dmgs
670,1106,5975,3,2,75,61225,02/2022,9499,False,1,9499,tasado,,perfecto
905,1425,7762,1,1,150,74729,11/2015,14299,False,1,14299,tasado,,perfecto
650,1065,5656,3,2,101,38622,02/2020,9699,False,1,9699,tasado,,perfecto
225,1005,5387,1,2,113,44398,10/2019,13399,False,1,13399,tasado,,perfecto
580,958,5175,3,2,102,104382,06/2019,12599,False,1,12599,tasado,,perfecto
345,604,3015,3,2,120,111747,03/2018,10799,False,1,10799,tasado,,perfecto
790,1227,6834,3,2,110,53460,02/2023,15099,False,1,15099,tasado,,perfecto
650,1066,5677,3,2,130,41499,03/2018,9599,False,1,9599,tasado,,perfecto
235,412,2054,1,2,155,37560,01/2020,13999,False,1,13999,tasado,,perfecto
425,725,3577,3,1,115,77287,12/2017,14199,False,1,14199,tasado,,perfecto
190,275,1531,3,1,100,114519,10/2016,7299,False,1,7299,tasado,,perfecto
190,284,1607,1,1,131,49536,08/2020,16599,False,1,16599,tasado,,perfecto
390,675,3364,3,2,131,77468,12/2020,15199,False,1,15199,tasado,,perfecto
190,282,1588,1,1,130,62701,12/2023,16399,False,1,16399,tasado,,perfecto
905,1475,8084,1,1,150,100922,02/2019,22799,False,1,22799,tasado,,perfecto
130,174,1103,3,1,143,107106,01/2015,12399,False,1,12399,tasado,,perfecto
280,454,2169,3,2,120,56269,01/2022,12399,False,1,12399,tasado,,perfecto
720,1191,6633,3,1,110,140185,09/2017,9999,False,1,9999,tasado,,perfecto
189,324,1797,3,2,150,31612,02/2024,26199,False,1,26199,tasado,,perfecto
425,718,3536,3,2,84,66432,10/2020,9699,False,1,9699,tasado,,perfecto
190,271,1496,3,2,110,88917,12/2019,8099,False,1,8099,tasado,,perfecto
425,727,3589,3,2,101,48169,10/2022,14199,False,1,14199,tasado,,perfecto
670,1111,6012,3,2,110,58802,03/2021,10099,False,1,10099,tasado,,perfecto
905,1475,8084,1,1,150,74051,06/2017,20899,False,1,20899,tasado,,perfecto
345,626,3119,3,1,136,82186,12/2019,17699,False,1,17699,tasado,,perfecto
720,1175,6454,3,2,76,100552,03/2019,8399,False,1,8399,tasado,,perfecto
570,872,4239,1,3,218,37549,08/2023,27499,False,1,27499,tasado,,perfecto
60,100,589,1,1,116,37706,06/2024,25899,False,1,25899,tasado,,perfecto
425,727,3589,3,2,101,68154,12/2022,13599,False,1,13599,tasado,,perfecto
570,900,4669,1,1,205,148408,01/2017,25299,False,1,25299,tasado,,perfecto
285,518,2613,3,2,150,89423,07/2022,16599,False,1,16599,tasado,,perfecto
390,675,3368,3,1,131,75716,03/2022,17899,False,1,17899,tasado,,perfecto
905,1403,7613,1,2,190,91319,06/2021,23499,False,1,23499,tasado,,perfecto
670,1101,5942,3,2,72,69682,04/2021,7799,False,1,7799,tasado,,perfecto
390,670,3336,3,2,101,52781,04/2024,17299,False,1,17299,tasado,,perfecto
670,1130,6172,1,1,131,68590,04/2021,20399,False,1,20399,tasado,,perfecto
570,872,4222,1,2,136,51279,12/2022,24399,False,1,24399,tasado,,perfecto
720,1174,6439,3,2,90,9562,06/2019,12099,False,1,12099,tasado,,perfecto
570,872,4224,1,1,110,144650,07/2017,16199,False,1,16199,tasado,,perfecto
235,417,2076,1,1,130,106697,07/2021,17499,False,1,17499,tasado,,perfecto
190,286,1617,1,2,131,38043,02/2023,15999,False,1,15999,tasado,,perfecto
670,1138,6242,3,1,131,151243,06/2020,13399,False,1,13399,tasado,,perfecto
670,1126,6140,1,1,131,46435,05/2022,16499,False,1,16499,tasado,,perfecto
905,1475,8084,1,1,150,80404,06/2021,29199,False,1,29199,tasado,,perfecto
800,1257,7025,1,2,190,82053,02/2020,21899,False,1,21899,tasado,,perfecto
570,876,4289,1,1,150,66633,08/2019,21899,False,1,21899,tasado,,perfecto
190,284,1609,1,3,224,88046,08/2020,16499,False,1,16499,tasado,,perfecto
570,872,4222,1,2,136,50027,06/2021,22799,False,1,22799,tasado,,perfecto
860,1389,7553,3,2,110,106486,03/2021,16499,False,1,16499,tasado,,perfecto
190,284,1607,1,1,131,68375,07/2020,16099,False,1,16099,tasado,,perfecto
790,1235,6914,3,2,131,71646,11/2019,14699,False,1,14699,tasado,,perfecto
60,80,295,1,2,150,90799,09/2019,18799,False,1,18799,tasado,,perfecto
190,267,1465,3,1,102,43296,05/2021,17199,False,1,17199,tasado,,perfecto
905,1471,8065,1,2,150,56318,01/2022,20799,False,1,20799,tasado,,perfecto
720,1174,6441,3,2,91,16910,06/2022,14899,False,1,14899,tasado,,perfecto
650,1066,5675,3,2,110,65111,07/2020,9899,False,1,9899,tasado,,perfecto
670,1106,5975,1,2,110,55125,04/2019,9899,False,1,9899,tasado,,perfecto
810,1290,7191,3,1,115,114018,09/2017,9299,False,1,9299,tasado,,perfecto
225,1046,5536,1,1,130,155127,09/2016,12399,False,1,12399,tasado,,perfecto
190,272,1512,3,1,110,96271,11/2022,11299,False,1,11299,tasado,,perfecto
425,725,3572,1,3,265,49764,07/2023,27099,False,1,27099,tasado,,perfecto
905,1425,7752,3,2,116,84936,09/2018,12699,False,1,12699,tasado,,perfecto
225,1029,5471,3,2,140,112741,03/2021,14899,False,1,14899,tasado,,perfecto
720,1191,6633,3,1,90,109247,03/2017,9099,False,1,9099,tasado,,perfecto
60,100,589,1,1,116,65291,12/2021,21599,False,1,21599,tasado,,perfecto
905,1425,7762,1,1,150,114027,06/2018,15599,False,1,15599,tasado,,perfecto
790,1233,6882,3,1,90,117401,10/2013,6999,False,1,6999,tasado,,perfecto
720,1191,6638,1,3,160,34904,02/2022,18799,False,1,18799,tasado,,perfecto
790,1240,6943,1,2,190,64122,09/2019,23599,False,1,23599,tasado,,perfecto
670,1127,6148,3,2,130,54582,11/2019,13499,False,1,13499,tasado,,perfecto
860,1362,7443,1,3,223,3876,11/2024,27899,False,1,27899,tasado,,perfecto
590,978,5281,1,2,150,145847,12/2016,12599,False,1,12599,tasado,,perfecto
285,509,2509,1,2,125,22440,01/2023,15699,False,1,15699,tasado,,perfecto
340,571,2910,1,3,131,92746,02/2022,21599,False,1,21599,tasado,,perfecto
285,518,2613,3,2,150,70625,11/2021,15999,False,1,15999,tasado,,perfecto
905,1444,7913,3,1,90,63225,05/2016,9899,False,1,9899,tasado,,perfecto
670,1130,6171,1,2,130,114574,07/2020,15299,False,1,15299,tasado,,perfecto
345,626,3118,1,1,136,143046,11/2019,16299,False,1,16299,tasado,,perfecto
570,876,4293,1,2,185,125558,05/2014,13599,False,1,13599,tasado,,perfecto
130,157,802,3,1,115,147067,12/2017,11099,False,1,11099,tasado,,perfecto
285,510,2529,3,2,125,105570,02/2019,12599,False,1,12599,tasado,,perfecto
905,1475,8084,1,1,150,117341,11/2018,20499,False,1,20499,tasado,,perfecto
487,789,3937,1,3,184,100513,06/2019,19299,False,1,19299,tasado,,perfecto
285,518,2613,3,2,120,137510,03/2018,11999,False,1,11999,tasado,,perfecto
190,272,1512,3,1,110,56270,06/2022,12299,False,1,12299,tasado,,perfecto
905,1470,8060,3,2,110,69747,11/2020,16199,False,1,16199,tasado,,perfecto
425,714,3523,3,2,135,152092,12/2015,6799,False,1,6799,tasado,,perfecto
560,1272,7115,3,2,70,69212,12/2014,6499,False,1,6499,tasado,,perfecto
905,1425,7760,1,1,110,142691,04/2016,11499,False,1,11499,tasado,,perfecto
345,626,3118,3,1,116,73499,11/2020,17799,False,1,17799,tasado,,perfecto
225,1014,5422,3,1,90,126913,12/2014,6999,False,1,6999,tasado,,perfecto
225,1010,5403,3,2,71,112544,09/2019,8299,False,1,8299,tasado,,perfecto
130,157,805,1,2,135,122207,05/2018,15299,False,1,15299,tasado,,perfecto
235,410,2044,3,2,82,95387,09/2017,6999,False,1,6999,tasado,,perfecto
285,510,2529,3,2,125,93945,06/2020,14799,False,1,14799,tasado,,perfecto
130,174,1102,3,1,115,117314,06/2018,15199,False,1,15199,tasado,,perfecto
570,872,4235,1,1,190,31135,03/2024,30799,False,1,30799,tasado,,perfecto
570,872,4229,1,1,135,127146,11/2017,15499,False,1,15499,tasado,,perfecto
345,623,3112,1,1,177,37457,05/2023,35199,False,1,35199,tasado,,perfecto
130,174,1103,1,1,150,69555,02/2022,30499,False,1,30499,tasado,,perfecto
790,1233,6879,3,2,150,109329,02/2018,13299,False,1,13299,tasado,,perfecto
130,174,1103,3,1,143,119471,11/2014,11699,False,1,11699,tasado,,perfecto
225,1005,5387,3,2,113,80544,09/2019,10599,False,1,10599,tasado,,perfecto
285,518,2614,3,1,120,116536,03/2018,12899,False,1,12899,tasado,,perfecto
800,1258,7027,1,2,150,140909,09/2017,16399,False,1,16399,tasado,,perfecto
425,727,3589,3,2,101,46001,11/2020,13699,False,1,13699,tasado,,perfecto
720,1191,6627,1,2,140,58306,08/2020,13199,False,1,13199,tasado,,perfecto
670,1126,6140,1,1,131,65379,03/2023,16999,False,1,16999,tasado,,perfecto
285,510,2529,3,2,125,114207,06/2018,8599,False,1,8599,tasado,,perfecto
190,267,1465,3,1,102,156518,09/2019,13999,False,1,13999,tasado,,perfecto
905,1470,8061,1,2,150,51068,06/2022,20799,False,1,20799,tasado,,perfecto
130,158,833,3,1,150,138952,11/2016,12699,False,1,12699,tasado,,perfecto
670,1126,6138,3,2,82,136297,04/2019,7599,False,1,7599,tasado,,perfecto
720,1191,6627,3,2,140,104062,02/2019,10899,False,1,10899,tasado,,perfecto
905,1425,7756,1,2,150,149583,07/2015,10799,False,1,10799,tasado,,perfecto
130,157,802,1,1,116,111913,02/2020,17399,False,1,17399,tasado,,perfecto
720,1185,6575,1,1,184,55148,04/2022,22399,False,1,22399,tasado,,perfecto
905,1446,7941,1,1,150,91269,08/2017,17099,False,1,17099,tasado,,perfecto
868,932,5056,3,2,110,16537,11/2022,13799,False,1,13799,tasado,,perfecto
720,1175,6456,3,2,100,71230,05/2020,10999,False,1,10999,tasado,,perfecto
905,1472,8069,1,2,110,43909,01/2022,18599,False,1,18599,tasado,,perfecto
190,272,1510,3,2,110,57436,09/2018,8199,False,1,8199,tasado,,perfecto
130,176,1161,1,3,292,67748,03/2020,29099,False,1,29099,tasado,,perfecto
190,281,1581,3,1,131,84555,02/2019,10799,False,1,10799,tasado,,perfecto
810,1290,7186,3,2,128,56409,08/2021,10999,False,1,10999,tasado,,perfecto
570,898,4645,1,3,218,95604,02/2022,29499,False,1,29499,tasado,,perfecto
130,174,1103,1,1,150,152577,04/2016,14499,False,1,14499,tasado,,perfecto
194,350,1916,3,2,91,42305,06/2021,11399,False,1,11399,tasado,,perfecto
905,1479,8118,3,2,75,74162,05/2017,7599,False,1,7599,tasado,,perfecto
910,1512,8413,1,1,190,87828,07/2017,18099,False,1,18099,tasado,,perfecto
790,1227,6835,1,2,150,15253,12/2023,19999,False,1,19999,tasado,,perfecto
345,603,3010,3,2,100,96555,06/2019,10599,False,1,10599,tasado,,perfecto
720,1175,6453,3,2,90,140485,11/2016,7799,False,1,7799,tasado,,perfecto
60,80,295,3,2,150,69521,11/2018,18699,False,1,18699,tasado,,perfecto
670,1130,6172,1,1,131,48541,06/2022,21799,False,1,21799,tasado,,perfecto
60,80,284,3,1,115,159627,03/2018,12999,False,1,12999,tasado,,perfecto
130,175,1124,1,1,150,119278,05/2019,21599,False,1,21599,tasado,,perfecto
790,1224,6818,3,1,150,99225,05/2018,18799,False,1,18799,tasado,,perfecto
280,493,2408,3,1,95,61924,06/2019,9499,False,1,9499,tasado,,perfecto
425,710,3503,1,3,205,112503,08/2018,14099,False,1,14099,tasado,,perfecto
190,272,1512,3,1,102,137642,06/2020,8699,False,1,8699,tasado,,perfecto
285,501,2456,3,1,120,85394,06/2017,10799,False,1,10799,tasado,,perfecto
285,505,2483,3,2,125,73406,11/2021,12299,False,1,12299,tasado,,perfecto
425,711,3506,3,2,70,52075,03/2015,6999,False,1,6999,tasado,,perfecto
190,277,1548,3,2,82,75486,12/2017,7799,False,1,7799,tasado,,perfecto
580,956,5148,3,2,135,41527,08/2019,15599,False,1,15599,tasado,,perfecto
720,1191,6631,3,1,116,107771,07/2022,12299,False,1,12299,tasado,,perfecto
670,1126,6138,3,2,110,87407,11/2016,7699,False,1,7699,tasado,,perfecto
860,1395,7580,3,2,132,140983,07/2017,11799,False,1,11799,tasado,,perfecto
190,277,1548,3,2,110,116267,02/2020,8799,False,1,8799,tasado,,perfecto
590,969,5228,1,2,163,93441,01/2019,15599,False,1,15599,tasado,,perfecto
810,1290,7190,3,1,136,68395,02/2021,11399,False,1,11399,tasado,,perfecto
905,1471,8065,1,2,150,44333,04/2023,22399,False,1,22399,tasado,,perfecto
190,297,1676,3,1,92,60243,07/2015,8899,False,1,8899,tasado,,perfecto
720,1191,6624,3,2,115,49777,04/2015,8099,False,1,8099,tasado,,perfecto
425,729,3604,1,3,141,35296,06/2023,19599,False,1,19599,tasado,,perfecto
570,876,4299,1,3,218,29988,12/2021,24599,False,1,24599,tasado,,perfecto
285,514,2593,3,1,120,122088,12/2017,10099,False,1,10099,tasado,,perfecto
60,75,247,3,2,95,104877,04/2017,10999,False,1,10999,tasado,,perfecto
670,1111,6012,3,2,110,44745,03/2021,10499,False,1,10499,tasado,,perfecto
905,1426,7769,3,1,110,105050,11/2015,10399,False,1,10399,tasado,,perfecto
550,849,4113,3,1,105,89409,07/2016,12099,False,1,12099,tasado,,perfecto
285,501,2454,3,2,125,131580,09/2017,8399,False,1,8399,tasado,,perfecto
130,157,802,3,1,115,116291,06/2016,12899,False,1,12899,tasado,,perfecto
550,849,4115,3,2,120,158202,07/2016,11199,False,1,11199,tasado,,perfecto
285,525,2677,3,2,125,43772,12/2023,16299,False,1,16299,tasado,,perfecto
570,898,4638,1,1,135,96247,12/2019,20999,False,1,20999,tasado,,perfecto
570,876,4287,1,2,163,83547,11/2019,19699,False,1,19699,tasado,,perfecto
285,499,2447,3,2,100,35541,05/2017,8999,False,1,8999,tasado,,perfecto
40,47,173,1,2,160,33245,03/2023,25299,False,1,25299,tasado,,perfecto
285,541,2810,3,1,131,107226,01/2021,22399,False,1,22399,tasado,,perfecto
720,1182,6537,3,1,130,136924,05/2016,9099,False,1,9099,tasado,,perfecto
189,324,1799,1,1,150,80298,06/2022,23399,False,1,23399,tasado,,perfecto
720,1175,6466,1,1,90,105257,09/2015,9199,False,1,9199,tasado,,perfecto
225,1046,5533,1,3,213,47398,12/2023,29399,False,1,29399,tasado,,perfecto
670,1126,6138,1,2,110,43554,01/2019,10399,False,1,10399,tasado,,perfecto
720,1191,6627,1,2,159,107015,04/2019,15399,False,1,15399,tasado,,perfecto
570,872,4224,1,1,116,13354,09/2024,27799,False,1,27799,tasado,,perfecto
280,493,2408,3,1,95,79609,07/2019,8999,False,1,8999,tasado,,perfecto
860,1362,7442,1,3,184,104359,10/2021,21799,False,1,21799,tasado,,perfecto
905,1425,7760,3,1,115,159639,04/2019,12499,False,1,12499,tasado,,perfecto
190,277,1550,3,1,102,106992,07/2020,10099,False,1,10099,tasado,,perfecto
670,1119,6102,1,2,165,122990,05/2015,9599,False,1,9599,tasado,,perfecto
130,174,1103,3,1,143,68502,02/2015,13899,False,1,13899,tasado,,perfecto
60,102,611,1,1,150,103666,12/2019,26499,False,1,26499,tasado,,perfecto
905,1425,7762,1,1,150,151142,07/2019,14299,False,1,14299,tasado,,perfecto
285,510,2529,1,2,125,87780,01/2021,15399,False,1,15399,tasado,,perfecto
670,1138,6242,3,1,102,104492,04/2019,12999,False,1,12999,tasado,,perfecto
280,479,2310,4,2,85,95628,03/2017,8999,False,1,8999,tasado,,perfecto
720,1174,6445,3,2,131,103780,11/2019,11899,False,1,11899,tasado,,perfecto
720,1175,6456,3,2,91,50757,10/2021,12399,False,1,12399,tasado,,perfecto
860,1357,7421,3,1,143,119974,07/2017,13299,False,1,13299,tasado,,perfecto
800,1262,7068,1,1,90,106700,04/2016,8799,False,1,8799,tasado,,perfecto
670,1127,6156,1,2,181,67142,08/2019,15999,False,1,15999,tasado,,perfecto
670,1126,6140,1,1,131,96778,12/2022,17299,False,1,17299,tasado,,perfecto
425,694,3450,3,2,120,111653,10/2019,11599,False,1,11599,tasado,,perfecto
190,312,1740,1,1,180,76230,07/2018,23599,False,1,23599,tasado,,perfecto
225,1029,5473,3,1,110,81321,02/2017,12499,False,1,12499,tasado,,perfecto
790,1233,6869,3,2,115,143958,03/2019,11699,False,1,11699,tasado,,perfecto
720,1174,6449,3,1,90,73851,10/2014,9399,False,1,9399,tasado,,perfecto
60,82,320,1,1,150,115843,03/2019,17999,False,1,17999,tasado,,perfecto
189,322,1790,1,2,300,89564,02/2020,24499,False,1,24499,tasado,,perfecto
790,1235,6903,3,2,110,119017,05/2016,9299,False,1,9299,tasado,,perfecto
570,898,4645,1,3,161,33180,11/2023,35699,False,1,35699,tasado,,perfecto
720,1202,6696,3,2,115,73511,04/2015,8099,False,1,8099,tasado,,perfecto
650,1080,5790,3,2,140,96377,04/2017,9199,False,1,9199,tasado,,perfecto
570,881,4387,1,1,150,51136,06/2024,32799,False,1,32799,tasado,,perfecto
670,1106,5979,3,1,102,67470,03/2019,9699,False,1,9699,tasado,,perfecto
40,43,149,3,2,120,121014,02/2020,10899,False,1,10899,tasado,,perfecto
670,1106,5979,3,1,102,18194,12/2022,13899,False,1,13899,tasado,,perfecto
650,1055,5571,3,2,131,40950,03/2023,14299,False,1,14299,tasado,,perfecto
670,1138,6242,3,1,102,98449,04/2020,14299,False,1,14299,tasado,,perfecto
720,1175,6466,3,1,90,115371,06/2018,8999,False,1,8999,tasado,,perfecto
340,571,2910,1,3,131,50150,02/2022,21899,False,1,21899,tasado,,perfecto
650,1079,5780,1,2,140,119226,11/2014,8799,False,1,8799,tasado,,perfecto
285,518,2614,1,1,120,159848,10/2017,11399,False,1,11399,tasado,,perfecto
345,621,3097,1,3,230,97843,12/2021,26699,False,1,26699,tasado,,perfecto
194,350,1916,1,2,91,42135,05/2023,14499,False,1,14499,tasado,,perfecto
650,1066,5678,3,1,102,109720,02/2019,9499,False,1,9499,tasado,,perfecto
720,1174,6445,3,2,131,40250,05/2019,12199,False,1,12199,tasado,,perfecto
670,1127,6156,1,2,181,152447,10/2018,13399,False,1,13399,tasado,,perfecto
790,1233,6872,3,2,90,77520,11/2015,8299,False,1,8299,tasado,,perfecto
194,344,1874,3,2,110,17793,05/2024,15999,False,1,15999,tasado,,perfecto
670,1126,6138,3,2,82,81070,05/2018,7799,False,1,7799,tasado,,perfecto
670,1140,6247,1,1,180,72416,06/2019,26599,False,1,26599,tasado,,perfecto
190,272,1512,1,1,120,43628,01/2021,13599,False,1,13599,tasado,,perfecto
285,499,2447,3,2,100,53513,07/2018,8099,False,1,8099,tasado,,perfecto
194,350,1922,3,1,95,66857,10/2019,10699,False,1,10699,tasado,,perfecto
190,275,1529,1,1,131,54085,11/2021,15399,False,1,15399,tasado,,perfecto
189,324,1795,1,3,272,31915,12/2024,34599,False,1,34599,tasado,,perfecto
820,1312,7249,1,2,150,81753,11/2021,19799,False,1,19799,tasado,,perfecto
60,101,595,3,2,150,110958,12/2016,14899,False,1,14899,tasado,,perfecto
800,1258,7032,1,1,150,53943,11/2021,26599,False,1,26599,tasado,,perfecto
570,872,4228,1,1,135,96621,05/2017,16999,False,1,16999,tasado,,perfecto
670,1106,5975,3,2,75,18387,11/2021,10599,False,1,10599,tasado,,perfecto
130,158,836,1,2,136,48409,04/2022,25599,False,1,25599,tasado,,perfecto
130,157,802,3,1,115,103243,10/2014,10599,False,1,10599,tasado,,perfecto
720,1191,6631,3,1,116,153421,08/2021,10599,False,1,10599,tasado,,perfecto
285,510,2530,3,2,125,67509,04/2023,16699,False,1,16699,tasado,,perfecto
905,1471,8065,1,2,150,99659,10/2020,19999,False,1,19999,tasado,,perfecto
130,158,857,1,3,225,90014,10/2017,13999,False,1,13999,tasado,,perfecto
570,881,4386,1,2,163,83718,02/2020,25799,False,1,25799,tasado,,perfecto
580,956,5148,1,2,135,74657,07/2021,19199,False,1,19199,tasado,,perfecto
650,1069,5699,1,1,131,79360,06/2022,15999,False,1,15999,tasado,,perfecto
190,275,1529,1,1,131,61724,02/2022,15699,False,1,15699,tasado,,perfecto
800,1256,7019,1,2,150,78016,06/2022,17899,False,1,17899,tasado,,perfecto
905,1471,8065,1,2,150,51914,06/2020,18599,False,1,18599,tasado,,perfecto
905,1447,7948,1,1,150,120374,08/2016,19299,False,1,19299,tasado,,perfecto
190,284,1607,3,1,131,82016,01/2021,14599,False,1,14599,tasado,,perfecto
670,1127,6156,1,2,181,53726,06/2019,16899,False,1,16899,tasado,,perfecto
790,1240,6941,1,2,150,20169,11/2023,27399,False,1,27399,tasado,,perfecto
285,505,2485,3,1,120,53034,10/2020,14199,False,1,14199,tasado,,perfecto
130,157,802,3,1,115,147078,10/2013,9399,False,1,9399,tasado,,perfecto
550,850,4121,1,1,150,81405,11/2016,14899,False,1,14899,tasado,,perfecto
570,886,4514,1,1,195,71258,12/2019,29299,False,1,29299,tasado,,perfecto
550,849,4115,3,2,120,149561,06/2016,11099,False,1,11099,tasado,,perfecto
190,267,1465,3,1,102,51345,10/2021,17099,False,1,17099,tasado,,perfecto
550,841,4072,3,1,175,144262,03/2016,12799,False,1,12799,tasado,,perfecto
905,1475,8084,1,1,150,54500,03/2022,31699,False,1,31699,tasado,,perfecto
40,47,175,1,1,131,16509,12/2024,25899,False,1,25899,tasado,,perfecto
650,1080,5790,3,2,140,126536,01/2019,9799,False,1,9799,tasado,,perfecto
790,1233,6882,3,1,95,121153,04/2018,9999,False,1,9999,tasado,,perfecto
285,501,2454,3,2,125,113720,10/2016,7999,False,1,7999,tasado,,perfecto
670,1126,6138,3,2,110,60567,10/2018,8999,False,1,8999,tasado,,perfecto
235,413,2062,1,3,224,98337,11/2021,20199,False,1,20199,tasado,,perfecto
190,284,1607,1,1,131,51165,07/2022,18699,False,1,18699,tasado,,perfecto
905,1440,7875,3,1,150,82798,02/2018,18899,False,1,18899,tasado,,perfecto
60,80,292,1,1,150,145799,12/2017,16799,False,1,16799,tasado,,perfecto
810,1283,7156,3,1,150,128257,11/2014,7699,False,1,7699,tasado,,perfecto
720,1191,6632,3,1,95,133043,09/2014,8499,False,1,8499,tasado,,perfecto
910,1516,8477,1,1,150,107744,12/2018,18299,False,1,18299,tasado,,perfecto
60,80,295,1,2,150,80582,05/2021,22099,False,1,22099,tasado,,perfecto
130,174,1103,1,1,150,130166,07/2017,17999,False,1,17999,tasado,,perfecto
225,1029,5471,3,2,140,87495,12/2019,14999,False,1,14999,tasado,,perfecto
285,518,2613,3,2,150,26586,06/2023,19099,False,1,19099,tasado,,perfecto
380,653,3221,3,1,150,111823,06/2019,16199,False,1,16199,tasado,,perfecto
194,344,1874,3,2,110,35590,02/2023,16299,False,1,16299,tasado,,perfecto
570,881,4380,1,2,136,98200,11/2020,25899,False,1,25899,tasado,,perfecto
194,350,1915,3,2,67,24772,07/2021,10999,False,1,10999,tasado,,perfecto
130,157,802,3,1,115,110492,03/2016,13499,False,1,13499,tasado,,perfecto
194,350,1916,3,2,101,19520,09/2020,13099,False,1,13099,tasado,,perfecto
860,1366,7470,1,2,140,31424,04/2023,22399,False,1,22399,tasado,,perfecto
425,694,3454,3,2,140,96381,06/2019,13599,False,1,13599,tasado,,perfecto
194,341,1843,3,1,90,89973,12/2016,11999,False,1,11999,tasado,,perfecto
580,958,5166,3,2,135,120117,06/2019,14199,False,1,14199,tasado,,perfecto
650,1055,5578,3,2,125,108429,03/2016,9999,False,1,9999,tasado,,perfecto
60,80,284,1,1,110,149091,10/2015,14199,False,1,14199,tasado,,perfecto
425,725,3577,3,1,115,75776,06/2018,17399,False,1,17399,tasado,,perfecto
